Fuel Type Code,Station Name,Street Address,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,K&C FARM WINERY TASTING ROOM,5202 Thonotosassa Rd,Plant City,FL,33565,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.047462,-82.18787,5/1/2022,164235,2022-05-01 00:34:38 UTC,,,,7/15/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Miami Beach Convention Center - 5th Floor,1701 Convention Center Drive,Miami Beach,FL,33139,,888-998-2546,E,,Public,,,,,,14,,,Blink Network,http://www.blinkcharging.com/,GPS,25.796552,-80.133463,4/30/2022,164256,2022-04-30 22:55:12 UTC,,,,7/16/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Miami Beach Convention Center - 4th Floor,1701 Convention Center Drive,Miami Beach,FL,33139,,888-998-2546,E,,Public,,,,,,14,,,Blink Network,http://www.blinkcharging.com/,GPS,25.795858,-80.134577,4/30/2022,164257,2022-04-30 22:55:12 UTC,,,,7/16/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,A1A LOT N COMM STATION 1,4424 Bougainvilla Dr,Lauderdale-by-the-Sea,FL,33308,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.190926,-80.097015,5/1/2022,164269,2022-05-01 00:34:38 UTC,,,,7/16/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER MB STATION,3170 SW 22nd Street,Miami,FL,33145,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.749851,-80.24497,5/1/2022,164328,2022-05-01 00:34:38 UTC,,,,7/17/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Love's 627 (Davenport/ FL),Love’s Travel Shop 45000 US-27,Davenport,FL,33897,,833-632-2778,E,,Public,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,28.243657,-81.657244,5/1/2022,164343,2022-05-01 01:29:51 UTC,,,,7/17/2020,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WALGREENS #9475,10624 Gibsonton Dr,Riverview,FL,33578,,888-998-2546,E,,Public,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,27.857819,-82.327175,4/30/2022,164412,2022-04-30 22:55:12 UTC,,,,7/22/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Chick-Fil-A - Coconut Creek,4670 North State Road 7,Coconut Creek,FL,33073,,888-998-2546,E,,Public,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,26.287118,-80.201131,4/30/2022,164481,2022-04-30 22:55:12 UTC,,,,7/24/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,PALMETTO BUILDING C,413 E Palmetto Park Rd,Boca Raton,FL,33432,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.35069,-80.079317,5/1/2022,164657,2022-05-01 00:34:38 UTC,,,,7/31/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Pointe Orlando,9101 International Dr,Orlando,FL,32819,,888-998-2546,E,,Public,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,28.433643,-81.470833,4/30/2022,164704,2022-04-30 22:55:12 UTC,,,,8/1/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Ocean Two Condominium,19111 Collins Ave,North Miami Beach,FL,33160,,888-998-2546,E,,Public,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,25.953428,-80.11983,4/30/2022,164706,2022-04-30 22:55:12 UTC,,,,8/1/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,McDonald's - Harbor Blvd - Destin FL,895 Harbor Blvd,Destin,FL,32541,,888-998-2546,E,,Public,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.389641,-86.483613,4/30/2022,164725,2022-04-30 22:55:12 UTC,,,,8/1/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Brickell Bay Tower,1001 Brickell Bay Drive/ Suite 130,Miami,FL,33131,,888-998-2546,E,,Public,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,25.763679,-80.189569,4/30/2022,164742,2022-04-30 22:55:12 UTC,,,,8/1/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,City of Hollywood - Van Buren Garage,251 South 20th Ave,Hollywood,FL,33020,,888-998-2546,E,,Public,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,26.00981,-80.146171,4/30/2022,164757,2022-04-30 22:55:12 UTC,,,,8/1/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,4 West Las Olas,4 West Las Olas Blvd,Fort Lauderdale,FL,33301,,800-663-5633,E,,Public,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,26.1192726,-80.14372,5/1/2022,164832,2022-05-01 00:24:11 UTC,,,,8/5/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.20/kWh Energy Fee,,,,,,,,,,
ELEC,Best Western - Orlando Gateway Hotel,7299 Universal Blvd,Orlando,FL,32819,,407-351-5009,E,,Public,,,,,,2,,,Non-Networked,,GPS,28.45818,-81.463373,9/3/2020,165128,2022-04-28 20:01:31 UTC,P,,,8/3/2020,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,
ELEC,Marriott Cypress Harbour,11251 Harbour Villa Rd,Orlando,FL,32821,,866-816-7584,E,,Public,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,28.403626,-81.469491,9/3/2020,165160,2022-04-28 20:01:31 UTC,P,,,8/3/2020,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,
ELEC,Bainbridge Town Center East station location,5000 Kernan Blvd S.,Jacksonville,FL,32224,,800-663-5633,E,,Public,,,,,,3,,,SemaCharge Network,https://semaconnect.com/,GPS,30.254735,-81.4995298,5/1/2022,165193,2022-05-01 00:24:11 UTC,,,,8/13/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,OBE POWER TWO MIDTOWN,3470 East Coast Avenue,Miami,FL,33137,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.809685,-80.191605,5/1/2022,165262,2022-05-01 00:34:38 UTC,,,,8/15/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Universal’s Endless Summer Resort – Surfside Inn and Suites,7000 universal Blvd,Orlando,FL,32819,,800-663-5633,E,,Public,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,28.4563701,-81.4756136,5/1/2022,165328,2022-05-01 00:24:11 UTC,,,,8/20/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,Erdman Automotive station location,4650 Highway 520,Cocoa,FL,32926,,800-663-5633,E,,Public,,,,,,3,,,SemaCharge Network,https://semaconnect.com/,GPS,28.3601465,-80.7979861,5/1/2022,165329,2022-05-01 00:24:11 UTC,,,,8/20/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,Mahaffey Theater - 1,400 1st Street S,St Petersburg,FL,33701,,855-900-7584,E,,Public,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,27.765893,-82.633241,5/1/2022,165372,2022-05-01 01:26:52 UTC,,,,8/21/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,City of Winter Park Garfield,121 Garfield Ave,Winter Park,FL,32789,,855-900-7584,E,,Public,,,,,,2,,,Greenlots,http://greenlots.com/,200-9,28.599793,-81.3515,5/1/2022,165403,2022-05-01 01:26:52 UTC,,,,8/22/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Clean Energy Demo Center,6990 Dickman Rd,Apollo Beach,FL,33572,,855-900-7584,E,,Public,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,27.785273,-82.40219,5/1/2022,165404,2022-05-01 01:26:52 UTC,,,,8/22/2020,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF OLDSMAR STATE STREET,207 State St E,Oldsmar,FL,34677,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.035901,-82.660263,5/1/2022,165484,2022-05-01 00:34:38 UTC,,,,8/26/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LAKE HOUSE ORL LAKE HOUSE #1,7600 Majorca Pl,Orlando,FL,32819,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.452401,-81.479011,5/1/2022,165554,2022-05-01 00:34:38 UTC,,,,8/27/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GOV. GARAGE PD SINGLE,3719 NW 97th Ave,Doral,FL,33178,,888-758-4389,E,,Public,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.80743,-80.351546,5/1/2022,165624,2022-05-01 00:34:38 UTC,,,,8/28/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,The Galleon Condominiums,4100 Galt Ocean Dr,Fort Lauderdale,FL,33308,,866-816-7584,E,,Public - Credit card at all times,A D M V,,,,,2,,,EV Connect,http://evconnect.com/,GPS,26.1790303,-80.0970088,10/9/2020,166663,2021-03-11 23:22:17 UTC,P,,,5/1/2019,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,
ELEC,OBE Power,671 NW 1st St,Miami,FL,33128,,866-816-7584,E,,Public - Credit card at all times,A D M V,,,,,2,,,EV Connect,http://evconnect.com/,GPS,25.7750169,-80.2058363,10/9/2020,166664,2021-03-11 23:22:17 UTC,P,,,7/11/2019,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,,,,,,,,,,,,,,,,,
ELEC,Busy Bee - Tesla Supercharger,14100 Panama City Beach Parkway,Panama City Beach,FL,32413,,877-798-3752,E,,Public,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,30.211676,-85.849298,10/11/2021,166701,2021-11-04 18:37:47 UTC,P,,,8/31/2020,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Wawa - Tesla Supercharger,4320 US Highway 98 North,Lakeland,FL,33809,,877-798-3752,E,,Public,,,,,,,7,,Tesla,https://www.tesla.com/supercharger,GPS,28.097815,-81.974737,10/11/2021,166706,2021-11-04 18:37:47 UTC,P,,,8/31/2020,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Wawa - Tesla Supercharger,116 North Highway 27/441,Lady Lake,FL,32159,,877-798-3752,E,,Public,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,28.916749,-81.922594,10/11/2021,166866,2021-11-04 18:37:47 UTC,P,,,9/10/2020,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,ROLLINS COLLEGE WELLNESS CENTER,118 W Fairbanks Ave,Winter Park,FL,32789,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.592798,-81.35131,5/1/2022,166916,2022-05-01 00:34:38 UTC,,,,9/18/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Integra Village at Lake Forest,101 Integra Village Trail,Sanford,FL,32771,,888-998-2546,E,,Public,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,28.812489,-81.355398,4/30/2022,166963,2022-04-30 22:55:12 UTC,,,,9/20/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,800 Waterford,800 Waterford Way,Miami,FL,33126,,800-663-5633,E,,Public,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,25.779223,-80.2993729,5/1/2022,166972,2022-05-01 00:24:11 UTC,,,,9/22/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$25.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,701 Waterford,701 Waterford Way,Miami,FL,33126,,800-663-5633,E,,Public,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,25.7791454,-80.2968479,5/1/2022,166974,2022-05-01 00:24:11 UTC,,,,9/22/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$25.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,703 Waterford,703 Waterford Way,Miami,FL,33126,,800-663-5633,E,,Public,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,25.779152,-80.2958543,5/1/2022,166975,2022-05-01 00:24:11 UTC,,,,9/22/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$25.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,5200 Waterford,5200 Blue Lagoon Drive,Miami,FL,33126,,800-663-5633,E,,Public,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,25.7817691,-80.2806952,5/1/2022,166976,2022-05-01 00:24:11 UTC,,,,9/22/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$25.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,LOTIS CLUBHOUSE,9141 W Commercial Blvd,Tamarac,FL,33351,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.194527,-80.274091,5/1/2022,167001,2022-05-01 00:34:38 UTC,,,,9/23/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION MIDTOWN PGA DC4,4801 PGA Boulevard,Palm Beach Gardens,FL,33418,,888-758-4389,E,,Public,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.83983,-80.108271,5/1/2022,167065,2022-05-01 00:34:38 UTC,,,,9/25/2020,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER JACKSON MH LEFT,1611 NW 12th Avenue,Miami,FL,33136,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.789322,-80.213455,5/1/2022,167067,2022-05-01 00:34:38 UTC,,,,9/25/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Winn-Dixie - Tesla Supercharger,703 Chaffee Road,Jacksonville,FL,32221,,877-798-3752,E,,Public,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,30.307235,-81.847924,10/11/2021,167125,2021-11-04 18:37:47 UTC,P,,,9/21/2020,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,ACQUALINA ACQUALINA RESOR,17875 Collins Ave,Sunny Isles Beach,FL,33160,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.941229,-80.12073,5/1/2022,167136,2022-05-01 00:34:38 UTC,,,,9/26/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Lexington Park,12201 Lexington Park Dr,Tampa,FL,33626,,888-998-2546,E,,Public,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,28.059034,-82.6234,4/30/2022,167154,2022-04-30 22:55:12 UTC,,,,9/29/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,The Florida Mall,8001 S. Orange Blossom Trail,Orlando,FL,32809,,833-632-2778,E,,Public,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,28.448321,-81.395052,5/1/2022,167164,2022-05-01 01:29:51 UTC,,,,9/29/2020,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Dadeland Mall,7535 N. Kendall Dr.,Miami,FL,33156,,833-632-2778,E,,Public,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,25.689126,-80.310694,5/1/2022,167165,2022-05-01 01:29:51 UTC,,,,9/29/2020,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,430704 : Berkshire Coral Gables,3880 Bird Road,Miami,FL,33146,,800-663-5633,E,,Public,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,25.734697,-80.25771,5/1/2022,167175,2022-05-01 00:24:11 UTC,,,,9/30/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$4.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,WINTERPARK WINTER PARK,862 Orlando Ave,Winter Park,FL,32789,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.589691,-81.36465,5/1/2022,167178,2022-05-01 00:34:38 UTC,,,,9/30/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CORPORATE SMALL PARK LOT,501 N Magnolia Ave,Orlando,FL,32801,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.549522,-81.37623,5/1/2022,167206,2022-05-01 00:34:38 UTC,,,,10/1/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VITTURE,1680 Fruitville Rd/ Suite 399,Sarasota,FL,34236,,888-998-2546,E,,Public,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,27.338652,-82.536756,4/30/2022,167219,2022-04-30 22:55:12 UTC,,,,10/2/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,The Avenues Simon JAX,10300 Southside Blvd/ Jacksonville/ FL 32256,Jacksonville,FL,32256,,833-632-2778,E,,Public,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,30.183374,-81.552272,5/1/2022,167236,2022-05-01 01:29:51 UTC,,,,10/2/2020,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Apalach Inn - 1,249 US-98,Apalachicola,FL,32320,,855-900-7584,E,,Public,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,29.715729,-84.998018,5/1/2022,167264,2022-05-01 01:26:52 UTC,,,,10/3/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Treasure Island City Hall - 1,10451 Gulf Blvd,Treasure Island,FL,33706,,855-900-7584,E,,Public,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,27.766578,-82.767723,5/1/2022,167265,2022-05-01 01:26:52 UTC,,,,10/3/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER PELORO CONDO,6610-6620 Indian Creek Drive,Miami Beach,FL,33141,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.84997,-80.12183,5/1/2022,167282,2022-05-01 00:34:38 UTC,,,,10/5/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Northwest Florida ENT - Tesla Destination,310 Racetrack Rd NW,Fort Walton Beach,FL,32547,,877-798-3752  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,30.449917,-86.62845,11/3/2020,167289,2021-03-11 23:22:17 UTC,P,,,9/28/2020,,,,,TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,
ELEC,Miracle Plaza - Whole Foods Market,1817 Thomasville Rd,Tallahassee,FL,32303,,850-513-4200,E,,Public,,,,,,2,,,Non-Networked,,GPS,30.463368,-84.269894,10/9/2020,167315,2021-03-11 23:22:17 UTC,P,,,9/28/2020,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,
ELEC,FPL ST LUCIE 03,6501 S Ocean Dr,Jensen Beach,FL,34957,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.347677,-80.242921,5/1/2022,167344,2022-05-01 00:34:38 UTC,,,,10/6/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Lake Mary Creative - 4,744 Primera Blvd,Lake Mary,FL,32746,,855-900-7584,E,,Public,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,28.766435,-81.352945,5/1/2022,167354,2022-05-01 01:26:52 UTC,,,,10/6/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Giralda Place Residences,275 Giralda Ave.,Coral Gables,FL,33134,,888-998-2546,E,,Public,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.751374,-80.260313,4/30/2022,167361,2022-04-30 22:55:12 UTC,,,,10/7/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,SHS LAKELAND LAKELAND 1,511 W Lime St,Lakeland,FL,33815,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.040713,-81.961557,5/1/2022,167368,2022-05-01 00:34:38 UTC,,,,10/7/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Integra Lakes,3160 Integra Lakes Lane,Cassellberry,FL,32707,,888-998-2546,E,,Public,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,28.670321,-81.336858,4/30/2022,167402,2022-04-30 22:55:12 UTC,,,,10/9/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Wawa - Tesla Supercharger,5575 Okeechobee Road,Fort Pierce,FL,34947,,877-798-3752,E,,Public,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,27.416831,-80.381893,10/11/2021,167422,2021-11-04 18:37:47 UTC,P,,,10/5/2020,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Target T2022 - Davie/ FL,5800 S University Drive,Davie,FL,33328,,833-632-2778,E,,Public,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,26.047407,-80.250477,5/1/2022,167501,2022-05-01 01:29:51 UTC,,,,10/13/2020,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,5 Thousand Town,5000 Big Island Dr,Jacksonville,FL,32246,,888-998-2546,E,,Public,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.252079,-81.528047,4/30/2022,167507,2022-04-30 22:55:12 UTC,,,,10/14/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,ESSEX LUXE STATION 1,Essex road,Orlando,FL,32819,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.438228,-81.459767,5/1/2022,167510,2022-05-01 00:34:38 UTC,,,,10/14/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER NOVA RESIDENCE,7271 Nova Rd,Davie,FL,33328,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.074598,-80.24289,5/1/2022,167555,2022-05-01 00:34:38 UTC,,,,10/16/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER SKYLINE,2101 Brickell Ave,Miami,FL,33129,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.752644,-80.1992,5/1/2022,167611,2022-05-01 00:34:38 UTC,,,,10/20/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,AHS CHARGE CELEBRATION 3,380 Celebration Pl,Celebration,FL,34747,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.327561,-81.538654,5/1/2022,167612,2022-05-01 00:34:38 UTC,,,,10/20/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Monticello FL - 1,175 S Cherry Street,Monticello,FL,32344,,855-900-7584,E,,Public,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,30.544635,-83.869404,5/1/2022,167622,2022-05-01 01:26:52 UTC,,,,10/20/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Target T0687 - Gainesville / FL,3970 SW Archer Road,Gainesville,FL,32608,,833-632-2778,E,,Public,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,29.620632,-82.38437,5/1/2022,167712,2022-05-01 01:29:51 UTC,,,,10/23/2020,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CH PARKING CHARGER #2,10500 N Military Trl,Palm Beach Gardens,FL,33410,,888-758-4389,E,,Public,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.832083,-80.10441,5/1/2022,167740,2022-05-01 00:34:38 UTC,,,,10/24/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
